1pts-51um-l8-7.7um-25deg-150rpm24/11/202208:42:41	
Time (seconds)	Raw Heat Rate (uJ / s)
19853	-92,04212272
19854	-92,04192756
19855	-92,0418885
19856	-92,04202731
19857	-92,04231685
19858	-92,0426685
19859	-92,04299255
19860	-92,0432224
19861	-92,04333582
19862	-92,04343336
19863	-92,04363609
19864	-92,04392066
19865	-92,04419933
19866	-92,04439006
19867	-92,04449424
19868	-92,04447357
19869	-92,04426917
19870	-92,0438543
19871	-92,0432356
19872	-92,04245612
19873	-92,04169604
19874	-92,04107659
19875	-92,04059769
19876	-92,04023643
19877	-92,03994557
19878	-92,03967955
19879	-92,0393474
19880	-92,03885774
19881	-92,03823985
19882	-92,0374625
19883	-92,03656727
19884	-92,03568886
19885	-92,0349082
19886	-92,03429325
19887	-92,03384553
19888	-92,03334846
19889	-92,03270439
19890	-92,03194777
19891	-92,03107541
19892	-92,03005587
19893	-92,02899397
19894	-92,02803469
19895	-92,02727066
19896	-92,0267062
19897	-92,02640066
19898	-92,02628833
19899	-92,02615067
19900	-92,02593122
19901	-92,02559938
19902	-92,02508591
19903	-92,02446477
19904	-92,02385754
19905	-92,02331782
19906	-92,02289278
19907	-92,02260928
19908	-92,02238825
19909	-92,02210341
19910	-92,02174075
19911	-92,02145013
19912	-92,0213507
19913	-92,02145711
19914	-92,02176235
19915	-92,02217129
19916	-92,0226541
19917	-92,02338116
19918	-92,02438656
19919	-92,02555097
19920	-92,02678078
19921	-92,02801129
19922	-92,02916721
19923	-92,03021859
19924	-92,03125835
19925	-92,03225821
19926	-92,03319208
19927	-92,03401858
19928	-92,03480999
19929	-92,03561098
19930	-92,03642822
19931	-92,03731845
19932	-92,03811063
19933	-92,03858099
19934	-92,0387171
19935	-92,03865115
19936	-92,038498
19937	-92,03833692
19938	-92,03815933
19939	-92,03788277
19940	-92,03755488
19941	-92,03715773
19942	-92,03670693
19943	-92,03616352
19944	-92,03555205
19945	-92,03495174
19946	-92,03430409
19947	-92,03357287
19948	-92,032864
19949	-92,03216669
19950	-92,03142096
19951	-92,03065279
19952	-92,02997409
19953	-92,02947001
19954	-92,02918028
19955	-92,02901927
19956	-92,02894882
19957	-92,02893808
19958	-92,02896754
19959	-92,02906334
19960	-92,02912367
19961	-92,02913892
19962	-92,02922089
19963	-92,02941431
19964	-92,0297538
19965	-92,03019506
19966	-92,0306571
19967	-92,03106515
19968	-92,03142713
19969	-92,03175211
19970	-92,03200266
19971	-92,03210079
19972	-92,03204848
19973	-92,03190673
19974	-92,03163852
19975	-92,03139379
19976	-92,03125016
19977	-92,0311672
19978	-92,03119609
19979	-92,03139381
19980	-92,03174973
19981	-92,03209214
19982	-92,03234114
19983	-92,03253167
19984	-92,03274662
19985	-92,03312119
19986	-92,03368797
19987	-92,03431085
19988	-92,03492905
19989	-92,03562594
19990	-92,03635478
19991	-92,03700862
19992	-92,03754377
19993	-92,03792758
19994	-92,03808741
19995	-92,03802305
19996	-92,03787484
19997	-92,03766614
19998	-92,03738907
19999	-92,0371116
20000	-92,03683987
20001	-92,03667752
20002	-92,03680417
20003	-92,03719361
20004	-92,03762892
20005	-92,03794819
20006	-92,03827052
20007	-92,03874092
20008	-92,03940624
20009	-92,04029507
20010	-92,04135304
20011	-92,04245563
20012	-92,04330987
20013	-92,04352023
20014	-92,04281492
20015	-92,04108223
20016	-92,03849249
20017	-92,03515437
20018	-92,03125308
20019	-92,02721429
20020	-92,02339249
20021	-92,01989955
20022	-92,01685859
20023	-92,01428182
20024	-92,01217091
20025	-92,01071011
20026	-92,01022555
20027	-92,01113998
20028	-92,013771
20029	-92,01819472
20030	-92,02438551
20031	-92,0320595
20032	-92,04100864
20033	-92,05106825
20034	-92,06198011
20035	-92,07339242
20036	-92,08506551
20037	-92,09664329
20038	-92,10807888
20039	-92,1193915
20040	-92,13043243
20041	-92,14106078
20042	-92,15113548
20043	-92,16060788
20044	-92,16946825
20045	-92,17774638
20046	-92,1853903
20047	-92,19236789
20048	-92,19867395
20049	-92,20422092
20050	-92,20910308
20051	-92,21341781
20052	-92,21730004
20053	-92,22070808
20054	-92,22359776
20055	-92,22595491
20056	-92,22764037
20057	-92,22869835
20058	-92,22914814
20059	-92,22901812
20060	-92,22838077
20061	-92,22737382
20062	-92,22608421
20063	-92,22448211
20064	-92,22259828
20065	-92,22046487
20066	-92,21803582
20067	-92,21530222
20068	-92,21228492
20069	-92,20905111
20070	-92,20569298
20071	-92,20222699
20072	-92,19858525
20073	-92,19474368
20074	-92,19074989
20075	-92,18658589
20076	-92,18223864
20077	-92,17774611
20078	-92,17318298
20079	-92,16858424
20080	-92,16397747
20081	-92,15933837
20082	-92,15457997
20083	-92,14976953
20084	-92,14488298
20085	-92,13983238
20086	-92,13467498
20087	-92,12953617
20088	-92,12453997
20089	-92,11967081
20090	-92,11492058
20091	-92,1102786
20092	-92,10570381
20093	-92,10115505
20094	-92,0966067
20095	-92,09201733
20096	-92,08745327
20097	-92,08308888
20098	-92,07894721
20099	-92,07506498
20100	-92,07154376
20101	-92,06839328
20102	-92,06548742
20103	-92,06271543
20104	-92,06007083
20105	-92,05751061
20106	-92,05499886
20107	-92,05250216
20108	-92,05008388
20109	-92,04780253
20110	-92,04559494
20111	-92,04344525
20112	-92,04134556
20113	-92,03923558
20114	-92,03706995
20115	-92,03489025
20116	-92,0327917
20117	-92,03089265
20118	-92,0292649
20119	-92,02784176
20120	-92,02659787
20121	-92,02553173
20122	-92,02468219
20123	-92,02402944
20124	-92,02352435
20125	-92,02322172
20126	-92,02313949
20127	-92,02325067
20128	-92,02351712
20129	-92,02387831
20130	-92,02417981
20131	-92,02439838
20132	-92,02449678
20133	-92,02440043
20134	-92,02418179
20135	-92,02390066
20136	-92,02355329
20137	-92,02313813
20138	-92,02267032
20139	-92,02229628
20140	-92,02208711
20141	-92,02191361
20142	-92,02170176
20143	-92,02147071
20144	-92,02125153
20145	-92,02107273
20146	-92,02074683
20147	-92,020226
20148	-92,01960595
20149	-92,01887479
20150	-92,0180157
20151	-92,01704986
20152	-92,01595739
20153	-92,01471354
20154	-92,01321395
20155	-92,01144857
20156	-92,00953349
20157	-92,0074636
20158	-92,00526365
20159	-92,00302619
20160	-92,00073152
20161	-91,99846039
20162	-91,99630879
20163	-91,99431011
20164	-91,99245675
20165	-91,99076489
20166	-91,98919061
20167	-91,98768203
20168	-91,98617549
20169	-91,98444427
20170	-91,98220611
20171	-91,97935919
20172	-91,97605873
20173	-91,97244606
20174	-91,96858383
20175	-91,96461828
20176	-91,96061108
20177	-91,95649807
20178	-91,9522171
20179	-91,94779527
20180	-91,94333212
20181	-91,93893013
20182	-91,9346971
20183	-91,93069245
20184	-91,92704297
20185	-91,92395285
20186	-91,9215333
20187	-91,91969375
20188	-91,91827545
20189	-91,91720411
20190	-91,9164613
20191	-91,91597049
20192	-91,91569277
20193	-91,91559814
20194	-91,91567925
20195	-91,9158201
20196	-91,91601024
20197	-91,91620199
20198	-91,91639486
20199	-91,91674194
20200	-91,91738335
20201	-91,91829747
20202	-91,91938779
20203	-91,92054173
20204	-91,92163009
20205	-91,92249596
20206	-91,92319259
20207	-91,92381841
20208	-91,92447367
20209	-91,92515872
20210	-91,92592866
20211	-91,92672158
20212	-91,92757577
20213	-91,92850647
20214	-91,92937307
20215	-91,92999248
20216	-91,93038885
20217	-91,93069755
20218	-91,93106224
20219	-91,93152686
20220	-91,93216719
20221	-91,93292992
20222	-91,93367927
20223	-91,93417913
20224	-91,93439978
20225	-91,93441852
20226	-91,93431999
20227	-91,93411683
20228	-91,9338142
20229	-91,93349701
20230	-91,9333227
20231	-91,93331099
20232	-91,93337527
20233	-91,93345254
20234	-91,93352109
20235	-91,93362214
20236	-91,93382154
20237	-91,93408298
20238	-91,9344681
20239	-91,93505785
20240	-91,93584962
20241	-91,93679637
20242	-91,93779635
20243	-91,93880416
20244	-91,93983509
20245	-91,9408701
20246	-91,94184138
20247	-91,94274586
20248	-91,94352112
20249	-91,94413806
20250	-91,94454267
20251	-91,94472546
20252	-91,94479481
20253	-91,94480596
20254	-91,94472954
20255	-91,94452206
20256	-91,94416335
20257	-91,94374292
20258	-91,94326193
20259	-91,94268345
20260	-91,94204514
20261	-91,94146387
20262	-91,94094364
20263	-91,94050697
20264	-91,94022884
20265	-91,94006389
20266	-91,93994788
20267	-91,93984776
20268	-91,93984977
20269	-91,93993266
20270	-91,94010285
20271	-91,94036493
20272	-91,94063664
20273	-91,9409725
20274	-91,94142177
20275	-91,94190065
20276	-91,94227447
20277	-91,94255577
20278	-91,94281243
20279	-91,94296845
20280	-91,94308558
20281	-91,94328399
20282	-91,94362916
20283	-91,94407475
20284	-91,94462933
20285	-91,94519552
20286	-91,94569175
20287	-91,94616484
20288	-91,94666366
20289	-91,94721053
20290	-91,9477467
20291	-91,94823826
20292	-91,94859394
20293	-91,94871542
20294	-91,94867989
20295	-91,94854325
20296	-91,94836598
20297	-91,94820724
20298	-91,94807301
20299	-91,94793457
20300	-91,94775824
20301	-91,94758221
20302	-91,947407
20303	-91,94713072
20304	-91,94674924
20305	-91,94639135
20306	-91,94614161
20307	-91,94607503
20308	-91,94623653
20309	-91,94665889
20310	-91,94728554
20311	-91,94802137
20312	-91,9487768
20313	-91,94951455
20314	-91,95021892
20315	-91,95097389
20316	-91,95183419
20317	-91,95277379
20318	-91,95382138
20319	-91,95495207
20320	-91,9560889
20321	-91,95719325
20322	-91,95824434
20323	-91,95925323
20324	-91,96020032
20325	-91,96114116
20326	-91,9620447
20327	-91,96286316
20328	-91,96366163
20329	-91,96452136
20330	-91,96539438
20331	-91,96623954
20332	-91,96714502
20333	-91,96810188
20334	-91,96904496
20335	-91,9699796
20336	-91,97088102
20337	-91,97173926
20338	-91,9725874
20339	-91,97345614
20340	-91,97433426
20341	-91,97526107
20342	-91,97632012
20343	-91,97746093
20344	-91,9785385
20345	-91,97952048
20346	-91,98042236
20347	-91,98116928
20348	-91,98178324
20349	-91,98234843
20350	-91,98291641
20351	-91,98360296
20352	-91,98450807
20353	-91,98555161
20354	-91,98660424
20355	-91,98760391
20356	-91,98857124
20357	-91,98952533
20358	-91,990458
20359	-91,99142998
20360	-91,99243777
20361	-91,99346906
20362	-91,9945485
20363	-91,99563781
20364	-91,9966471
20365	-91,99758475
20366	-91,99843241
20367	-91,99914161
20368	-91,99974234
20369	-92,00028997
20370	-92,00083167
20371	-92,00130358
20372	-92,00170342
20373	-92,00211694
20374	-92,00259636
20375	-92,00314989
20376	-92,00373579
20377	-92,00427805
20378	-92,00474478
20379	-92,00520125
20380	-92,00564055
20381	-92,00607374
20382	-92,00652064
20383	-92,00703218
20384	-92,00764074
20385	-92,00834192
20386	-92,00917437
20387	-92,01009946
20388	-92,01098482
20389	-92,01174355
20390	-92,012402
20391	-92,01297764
20392	-92,01351841
20393	-92,01405675
20394	-92,01457413
20395	-92,01503514
20396	-92,01542883
20397	-92,01578
20398	-92,01609024
20399	-92,01630517
20400	-92,01640604
20401	-92,01631711
20402	-92,01597625
20403	-92,01545002
20404	-92,01480785
20405	-92,01404544
20406	-92,01322025
20407	-92,01234376
20408	-92,01137251
20409	-92,01028831
20410	-92,00910915
20411	-92,00777142
20412	-92,00617176
20413	-92,00431579
20414	-92,00230833
20415	-92,00023568
20416	-91,99816554
20417	-91,99610202
20418	-91,99398584
20419	-91,99173426
20420	-91,98941878
20421	-91,98705225
20422	-91,9846273
20423	-91,98224671
20424	-91,97999679
20425	-91,97788444
20426	-91,97593517
20427	-91,97420401
20428	-91,97268593
20429	-91,97132432
20430	-91,96999816
20431	-91,96865688
20432	-91,96734143
20433	-91,9661142
20434	-91,9650659
20435	-91,96416375
20436	-91,96338013
20437	-91,96275251
20438	-91,9623091
20439	-91,96201702
20440	-91,96183362
20441	-91,96176018
20442	-91,96176258
20443	-91,961824
20444	-91,96204618
20445	-91,9625132
20446	-91,96326945
20447	-91,96426431
20448	-91,96545243
20449	-91,96675613
20450	-91,96814409
20451	-91,96966719
20452	-91,97130156
20453	-91,9729337
20454	-91,974455
20455	-91,97580299
20456	-91,97690044
20457	-91,97783787
20458	-91,9787
20459	-91,97945238
20460	-91,98008095
20461	-91,98064095
20462	-91,98120301
20463	-91,98176403
20464	-91,98232829
20465	-91,9829409
20466	-91,98351737
20467	-91,98402698
20468	-91,98463598
20469	-91,98551743
20470	-91,9867041
20471	-91,98827948
20472	-91,99023536
20473	-91,99245397
20474	-91,99477968
20475	-91,99715013
20476	-91,9994174
20477	-92,00151819
20478	-92,00353379
20479	-92,00558098
20480	-92,00765774
20481	-92,00982608
20482	-92,01210163
20483	-92,01436875
20484	-92,01657346
20485	-92,01870911
20486	-92,02068462
20487	-92,02244673
20488	-92,0240705
20489	-92,02562217
20490	-92,02714681
20491	-92,02874178
20492	-92,03051657
20493	-92,03241287
20494	-92,03436997
20495	-92,03644834
20496	-92,0386079
20497	-92,04077703
20498	-92,04291252
20499	-92,04493139
20500	-92,04681473
20501	-92,04866625
20502	-92,05054375
20503	-92,05241715
20504	-92,05429659
20505	-92,05618471
20506	-92,05802477
20507	-92,05971968
20508	-92,061301
20509	-92,06282867
20510	-92,06422464
20511	-92,06547764
20512	-92,06659743
20513	-92,06751488
20514	-92,06824029
20515	-92,06888048
20516	-92,06948794
20517	-92,07009709
20518	-92,07075827
20519	-92,07151757
20520	-92,07234015
20521	-92,07325961
20522	-92,07432468
20523	-92,07547488
20524	-92,07661794
20525	-92,07776294
20526	-92,07899025
20527	-92,08036988
20528	-92,08196121
20529	-92,08376009
20530	-92,08564376
20531	-92,08746534
20532	-92,08913867
20533	-92,09065402
20534	-92,0919779
20535	-92,09315255
20536	-92,09424126
20537	-92,09527469
20538	-92,09624414
20539	-92,09717901
20540	-92,09805647
20541	-92,09875742
20542	-92,09921996
20543	-92,09947319
20544	-92,09955451
20545	-92,09958446
20546	-92,09969028
20547	-92,09989309
20548	-92,10013287
20549	-92,10039704
20550	-92,10066369
20551	-92,10083989
20552	-92,10086617
20553	-92,10081475
20554	-92,10065411
20555	-92,1003886
20556	-92,10009439
20557	-92,09983737
20558	-92,09966043
20559	-92,09969175
20560	-92,10000991
20561	-92,10055019
20562	-92,10119369
20563	-92,10185319
20564	-92,102472
20565	-92,10303036
20566	-92,10367304
20567	-92,1044848
20568	-92,10537154
20569	-92,10629122
20570	-92,10724706
20571	-92,10822305
20572	-92,10919957
20573	-92,11021523
20574	-92,11122243
20575	-92,11209752
20576	-92,11283978
20577	-92,11352232
20578	-92,11419016
20579	-92,11493799
20580	-92,11591277
20581	-92,1170345
20582	-92,11821476
20583	-92,11946966
20584	-92,12080596
20585	-92,12217812
20586	-92,12356719
20587	-92,12496534
20588	-92,12625957
20589	-92,12734991
20590	-92,12828179
20591	-92,12906176
20592	-92,12970682
20593	-92,13030858
20594	-92,13082509
20595	-92,1310816
20596	-92,13105282
20597	-92,13079061
20598	-92,13031335
20599	-92,12962231
20600	-92,12879739
20601	-92,12786133
20602	-92,12682625
20603	-92,12581426
20604	-92,12489803
20605	-92,12402981
20606	-92,12312892
20607	-92,1221633
20608	-92,12107559
20609	-92,11977743
20610	-92,11818007
20611	-92,11609536
20612	-92,11323209
20613	-92,10950408
20614	-92,10501091
20615	-92,09973173
20616	-92,09368267
20617	-92,08710838
20618	-92,08026724
20619	-92,07330187
20620	-92,06642742
20621	-92,0598853
20622	-92,05385997
20623	-92,04846154
20624	-92,04385318
20625	-92,0403154
20626	-92,03807763
20627	-92,03736111
20628	-92,03831953
20629	-92,04100584
20630	-92,04536277
20631	-92,05126424
20632	-92,05849247
20633	-92,06667432
20634	-92,07552293
20635	-92,08486787
20636	-92,09456339
20637	-92,10442119
20638	-92,11430927
20639	-92,12412226
20640	-92,13362625
20641	-92,14272629
20642	-92,15146444
20643	-92,15975952
20644	-92,16745911
20645	-92,17455029
20646	-92,18113717
20647	-92,18725491
20648	-92,19293519
20649	-92,19822976
20650	-92,20304731
20651	-92,20734133
20652	-92,21111677
20653	-92,21429207
20654	-92,21682847
20655	-92,21884122
20656	-92,22033652
20657	-92,2211802
20658	-92,22138045
20659	-92,22093955
20660	-92,21998296
20661	-92,21866673
20662	-92,21699095
20663	-92,21495529
20664	-92,21255629
20665	-92,20980826
20666	-92,20667551
20667	-92,20317868
20668	-92,19947788
20669	-92,19555959
20670	-92,19131681
20671	-92,18686967
20672	-92,18236806
20673	-92,17783767
20674	-92,17336652
20675	-92,16892163
20676	-92,16442857
20677	-92,15986179
20678	-92,15524809
20679	-92,15060341
20680	-92,1459501
20681	-92,1413913
20682	-92,13695155
20683	-92,13256114
20684	-92,12831289
20685	-92,12434462
20686	-92,12058415
20687	-92,11697107
20688	-92,113522
20689	-92,11017678
20690	-92,10681992
20691	-92,10334182
20692	-92,09973266
20693	-92,09592741
20694	-92,09187229
20695	-92,08766982
20696	-92,08340636
20697	-92,0790796
20698	-92,07475119
20699	-92,07047044
20700	-92,06615725
20701	-92,06185159
20702	-92,05764282
20703	-92,05349832
20704	-92,04940267
20705	-92,04544897
20706	-92,0416585
20707	-92,03798972
20708	-92,03446975
20709	-92,03118221
20710	-92,0280649
20711	-92,02495073
20712	-92,02189483
20713	-92,01890999
20714	-92,01596726
20715	-92,01308589
20716	-92,01022304
20717	-92,00728672
20718	-92,00436695
20719	-92,00162622
20720	-91,99907754
20721	-91,99666051
20722	-91,99434019
20723	-91,9921419
20724	-91,9901031
20725	-91,98827321
20726	-91,98673669
20727	-91,98537927
20728	-91,98411037
20729	-91,98286721
20730	-91,98162915
20731	-91,98040596
20732	-91,97928841
20733	-91,97832544
20734	-91,97743411
20735	-91,97657268
20736	-91,97580967
20737	-91,97514057
20738	-91,97451252
20739	-91,97384086
20740	-91,97302257
20741	-91,97203271
20742	-91,9709278
20743	-91,96972886
20744	-91,96847386
20745	-91,96719312
20746	-91,96588336
20747	-91,96455247
20748	-91,96308811
20749	-91,96149801
20750	-91,95994656
20751	-91,95848401
20752	-91,95711556
20753	-91,95586656
20754	-91,95471811
20755	-91,95367682
20756	-91,95278174
20757	-91,95209793
20758	-91,95165607
20759	-91,95145698
20760	-91,95149653
20761	-91,95180075
20762	-91,95236789
20763	-91,95318748
20764	-91,95416932
20765	-91,95502522
20766	-91,95565339
20767	-91,956135
20768	-91,95652514
20769	-91,95692334
20770	-91,95741957
20771	-91,95800861
20772	-91,95859561
20773	-91,95928617
20774	-91,96041331
20775	-91,96212077
20776	-91,96425319
20777	-91,96669198
20778	-91,9693891
20779	-91,97229856
20780	-91,97549375
20781	-91,97899191
20782	-91,9827077
20783	-91,98657585
20784	-91,99055356
20785	-91,99452917
20786	-91,9984117
20787	-92,0022094
20788	-92,00581789
20789	-92,00894664
20790	-92,01148822
20791	-92,01355603
20792	-92,01512076
20793	-92,01613605
20794	-92,01665645
20795	-92,01675927
20796	-92,01650727
20797	-92,01596153
20798	-92,01514476
20799	-92,01401548
20800	-92,0126064
20801	-92,01102707
20802	-92,00933695
20803	-92,00755772
20804	-92,00565206
20805	-92,00359596
20806	-92,00142842
20807	-91,99925107
20808	-91,9971617
20809	-91,99513538
20810	-91,99308407
20811	-91,99095487
20812	-91,98877404
20813	-91,98657194
20814	-91,9844494
20815	-91,98249646
20816	-91,98066473
20817	-91,97893497
20818	-91,97727446
20819	-91,97562205
20820	-91,97394397
20821	-91,97221827
20822	-91,97047747
20823	-91,96878109
20824	-91,96725877
20825	-91,96602984
20826	-91,96511998
20827	-91,96446968
20828	-91,96397761
20829	-91,96350002
20830	-91,96274046
20831	-91,96158295
20832	-91,96006284
20833	-91,95816058
20834	-91,95597143
20835	-91,95358605
20836	-91,95105563
20837	-91,94836721
20838	-91,94554815
20839	-91,94257812
20840	-91,9395415
20841	-91,93658643
20842	-91,93379489
20843	-91,93119355
20844	-91,92886412
20845	-91,92709241
20846	-91,92602646
20847	-91,92558694
20848	-91,92582267
20849	-91,92664363
20850	-91,92786325
20851	-91,92932897
20852	-91,93101773
20853	-91,93297038
20854	-91,93516324
20855	-91,93738507
20856	-91,93944961
20857	-91,94132381
20858	-91,94311661
20859	-91,94495436
20860	-91,94679717
20861	-91,94849115
20862	-91,94996824
20863	-91,95119717
20864	-91,95219778
20865	-91,95306547
20866	-91,95393411
20867	-91,95483625
20868	-91,95568531
20869	-91,95654654
20870	-91,95751472
20871	-91,95856191
20872	-91,959718
20873	-91,9610601
20874	-91,96249351
20875	-91,96397838
20876	-91,9655907
20877	-91,96729912
20878	-91,96899735
20879	-91,97071346
20880	-91,97251802
20881	-91,97438383
20882	-91,97626275
20883	-91,97815
20884	-91,98003866
20885	-91,98192069
20886	-91,98390221
20887	-91,98590498
20888	-91,98770845
20889	-91,98922122
20890	-91,99049014
20891	-91,99164843
20892	-91,99288375
20893	-91,9943044
20894	-91,9958856
20895	-91,99762696
20896	-91,99962326
20897	-92,00194708
20898	-92,00455252
20899	-92,00728222
20900	-92,01010093
20901	-92,01298645
20902	-92,01589081
20903	-92,01885685
20904	-92,02195472
20905	-92,02514016
20906	-92,02828624
20907	-92,03123575
20908	-92,03393048
20909	-92,03642265
20910	-92,03871584
20911	-92,04069053
20912	-92,04226903
20913	-92,0434815
20914	-92,04443936
20915	-92,04523683
20916	-92,04583272
20917	-92,04631224
20918	-92,04670617
20919	-92,04692544
20920	-92,04699548
20921	-92,04699835
20922	-92,04702526
20923	-92,04711821
20924	-92,04719429
20925	-92,04718796
20926	-92,04708843
20927	-92,04685122
20928	-92,0464076
20929	-92,04574041
20930	-92,04484625
20931	-92,04373952
20932	-92,0424
20933	-92,04088632
20934	-92,03928986
20935	-92,03760047
20936	-92,03576966
20937	-92,03388442
20938	-92,03193997
20939	-92,02991466
20940	-92,02781726
20941	-92,02570349
20942	-92,0236871
20943	-92,02196801
20944	-92,02063095
20945	-92,01954898
20946	-92,01864209
20947	-92,01794298
20948	-92,01740132
20949	-92,0169469
20950	-92,01652639
20951	-92,01606904
20952	-92,01551095
20953	-92,01494254
20954	-92,01451667
20955	-92,0142428
20956	-92,01407608
20957	-92,01403018
20958	-92,0139677
20959	-92,01376692
20960	-92,01347009
20961	-92,01315997
20962	-92,01277854
20963	-92,01233833
20964	-92,01197757
20965	-92,01171734
20966	-92,01155037
20967	-92,01146781
20968	-92,01143188
20969	-92,01135029
20970	-92,01121285
20971	-92,01105841
20972	-92,01080035
20973	-92,01041461
20974	-92,00997768
20975	-92,00954766
20976	-92,00910581
20977	-92,00869932
20978	-92,00830132
20979	-92,00776926
20980	-92,0071231
20981	-92,00648161
20982	-92,00583275
20983	-92,00512871
20984	-92,00442626
20985	-92,00384507
20986	-92,00334767
20987	-92,00290949
20988	-92,00256968
20989	-92,00233745
20990	-92,002209
20991	-92,00228022
20992	-92,00256151
20993	-92,00294271
20994	-92,0033818
20995	-92,00390039
20996	-92,00451097
20997	-92,00524343
20998	-92,00618215
20999	-92,00729568
21000	-92,00843041
21001	-92,00961803
21002	-92,01093136
21003	-92,01236817
21004	-92,01391757
21005	-92,01548002
21006	-92,01694265
21007	-92,0182816
21008	-92,01967215
21009	-92,0213122
21010	-92,02320211
21011	-92,02532525
21012	-92,02767346
21013	-92,03016459
21014	-92,0327921
21015	-92,03549094
21016	-92,03818821
21017	-92,04081209
21018	-92,04336317
21019	-92,04580856
21020	-92,04820495
21021	-92,0506357
21022	-92,05314808
21023	-92,05572571
21024	-92,05813893
21025	-92,06029167
21026	-92,06217731
21027	-92,06388504
21028	-92,06541064
21029	-92,06674844
21030	-92,06798853
21031	-92,06915581
21032	-92,07035674
21033	-92,07163964
21034	-92,07299428
21035	-92,07444071
21036	-92,07587131
21037	-92,07712289
21038	-92,07806453
21039	-92,07886662
21040	-92,07973087
21041	-92,08062982
21042	-92,08147555
21043	-92,08231503
21044	-92,08313714
21045	-92,08391545
21046	-92,08468018
21047	-92,08535903
21048	-92,08596783
21049	-92,08647629
21050	-92,08676213
21051	-92,08681631
21052	-92,08679257
21053	-92,08685642
21054	-92,08690587
21055	-92,08679418
21056	-92,08650067
21057	-92,08598193
21058	-92,08525842
21059	-92,08441513
21060	-92,08349477
21061	-92,08251371
21062	-92,08152674
21063	-92,08044299
21064	-92,07929571
21065	-92,07821971
21066	-92,07728149
21067	-92,07634623
21068	-92,07523156
21069	-92,07403806
21070	-92,07286958
21071	-92,07174057
21072	-92,07064193
21073	-92,06954721
21074	-92,06839222
21075	-92,06713935
21076	-92,06576921
21077	-92,06421977
21078	-92,06242743
21079	-92,06037196
21080	-92,05809175
21081	-92,05561947
21082	-92,05304966
21083	-92,05050848
21084	-92,04801372
21085	-92,0455244
21086	-92,04295851
21087	-92,04027545
21088	-92,03750041
21089	-92,03468731
21090	-92,03190823
21091	-92,02916986
21092	-92,0264765
21093	-92,02390068
21094	-92,02155289
21095	-92,01947828
21096	-92,01763075
21097	-92,0159897
21098	-92,01452518
21099	-92,01324183
21100	-92,01214572
21101	-92,01127108
21102	-92,01058273
21103	-92,0100287
21104	-92,00957694
21105	-92,00921893
21106	-92,00895419
21107	-92,00885787
21108	-92,00896801
21109	-92,00924131
21110	-92,00953676
21111	-92,00977868
21112	-92,00988338
21113	-92,00982029
21114	-92,00948287
21115	-92,00886954
21116	-92,00818857
21117	-92,00757755
21118	-92,00706482
21119	-92,00660834
21120	-92,0061535
21121	-92,0056476
21122	-92,00493433
21123	-92,00392581
21124	-92,00262444
21125	-92,00115767
21126	-91,99970117
21127	-91,99843353
21128	-91,99742718
21129	-91,99667401
21130	-91,99602992
21131	-91,99530527
21132	-91,99453341
21133	-91,99376637
21134	-91,99303214
21135	-91,99235757
21136	-91,99177608
21137	-91,99134918
21138	-91,99110585
21139	-91,99103252
21140	-91,99110863
21141	-91,99125057
21142	-91,99136467
21143	-91,99145769
21144	-91,99162194
21145	-91,99195174
21146	-91,99245816
21147	-91,99301799
21148	-91,99355243
21149	-91,99400745
21150	-91,99441127
21151	-91,99485238
21152	-91,99542356
21153	-91,99605994
21154	-91,99662617
21155	-91,9970735
21156	-91,99746659
21157	-91,99784512
21158	-91,99821532
21159	-91,99855433
21160	-91,99888872
21161	-91,99928214
21162	-91,99984884
21163	-92,00050199
21164	-92,00119273
21165	-92,00188857
21166	-92,00245284
21167	-92,00281006
21168	-92,00308322
21169	-92,00345371
21170	-92,00394997
21171	-92,00449955
21172	-92,00511517
21173	-92,00578295
21174	-92,00647194
21175	-92,0071709
21176	-92,00774055
21177	-92,00814686
21178	-92,00853927
21179	-92,009027
21180	-92,00961736
21181	-92,0103672
21182	-92,01130856
21183	-92,0124468
21184	-92,0136776
21185	-92,01486661
21186	-92,01597335
21187	-92,01697521
21188	-92,01789392
21189	-92,0187642
21190	-92,01959233
21191	-92,02035358
21192	-92,02111448
21193	-92,02185032
21194	-92,02248589
21195	-92,02302833
21196	-92,02348914
21197	-92,02388676
21198	-92,02415007
21199	-92,02425019
21200	-92,02424256
21201	-92,02407041
21202	-92,02373641
21203	-92,02329536
21204	-92,0227874
21205	-92,02219989
21206	-92,02162326
21207	-92,02094178
21208	-92,02015073
21209	-92,01929729
21210	-92,01829034
21211	-92,0169254
21212	-92,01490221
21213	-92,01220409
21214	-92,00883634
21215	-92,0049355
21216	-92,00086144
21217	-91,99676303
21218	-91,99271571
21219	-91,98888119
21220	-91,98540106
21221	-91,98242402
21222	-91,98012988
21223	-91,9785088
21224	-91,97765791
21225	-91,97775594
21226	-91,97909782
21227	-91,98191455
21228	-91,986316
21229	-91,9923982
21230	-91,9999349
21231	-92,00864101
21232	-92,01842929
21233	-92,02917782
21234	-92,04068831
21235	-92,05264639
21236	-92,06478399
21237	-92,07693482
21238	-92,08911783
21239	-92,10124452
21240	-92,11317318
21241	-92,12475639
21242	-92,13602928
21243	-92,14683719
21244	-92,15695765
21245	-92,16642684
21246	-92,17527503
21247	-92,18339331
21248	-92,19068317
