scan 120/11/202214:27:31		
temp©	power	time(seconds)
81,52822113	-1,390259266	4592,961426
81,63021088	-1,400894642	4599,079102
81,73208618	-1,414310694	4605,194336
81,83396149	-1,421734571	4611,304688
81,93585205	-1,441870213	4617,42041
82,03791809	-1,462992787	4623,543457
82,13985443	-1,488830566	4629,660156
82,24186707	-1,503256917	4635,780762
82,34378815	-1,519496441	4641,896973
82,445755	-1,525575876	4648,01709
82,5475769	-1,542684317	4654,126953
82,64957428	-1,553362846	4660,245605
82,75157928	-1,549644232	4666,368164
82,8535614	-1,547703505	4672,483398
82,95548248	-1,554513812	4678,601074
83,05751801	-1,558342814	4684,721191
83,15949249	-1,557204247	4690,843262
83,26156616	-1,557960033	4696,969238
83,36357117	-1,564059138	4703,087402
83,46559143	-1,563556075	4709,20752
83,56760406	-1,563575625	4715,330566
83,66953278	-1,569850564	4721,444336
83,77160645	-1,575924397	4727,569824
83,87367249	-1,579994798	4733,695313
83,97572327	-1,575964332	4739,816406
84,07775116	-1,571208477	4745,939941
84,17979431	-1,565827489	4752,060059
84,2817688	-1,563340664	4758,178223
84,38374329	-1,560248137	4764,300293
84,48574829	-1,558567762	4770,42041
84,58772278	-1,558925629	4776,538086
84,68974304	-1,557225943	4782,658691
84,7917099	-1,552377462	4788,776367
84,89368439	-1,550837278	4794,895508
84,99571228	-1,550454259	4801,018555
85,09771729	-1,550241709	4807,13623
85,19965363	-1,549539804	4813,25293
85,30162811	-1,547582626	4819,371582
85,40359497	-1,54731822	4825,489746
85,50562286	-1,543581486	4831,612305
85,60760498	-1,53804493	4837,731445
85,70961761	-1,535189748	4843,851563
85,81159973	-1,534814596	4849,96875
85,9135437	-1,533514142	4856,087891
86,01548004	-1,53268373	4862,202148
86,11750793	-1,52771318	4868,324707
86,21945953	-1,523402214	4874,440918
86,32147217	-1,516165853	4880,563477
86,42324829	-1,512445092	4886,670898
86,5251236	-1,511988997	4892,782227
86,62705231	-1,512378931	4898,897461
86,72896576	-1,512873292	4905,011719
86,83091736	-1,51226151	4911,130859
86,93299103	-1,514885664	4917,25293
87,03505707	-1,515876889	4923,379395
87,13710022	-1,513355136	4929,500977
87,23905945	-1,511002541	4935,620605
87,34111786	-1,51150775	4941,740723
87,44314575	-1,509027481	4947,863281
87,54509735	-1,505954504	4953,978027
87,64700317	-1,503480434	4960,09375
87,74886322	-1,503070593	4966,203613
87,8507843	-1,504440784	4972,322266
87,95272064	-1,506534696	4978,437988
88,05467224	-1,50871408	4984,552734
88,15662384	-1,510330677	4990,670898
88,25854492	-1,508776546	4996,788086
88,36056519	-1,512290359	5002,907227
88,46237183	-1,51458168	5009,01709
88,56425476	-1,516488552	5015,128418
88,66616058	-1,516075611	5021,242676
88,76817322	-1,516058683	5027,363281
88,87003326	-1,518077493	5033,476074
88,97195435	-1,521783471	5039,59082
89,07379913	-1,526069045	5045,702148
89,17568207	-1,532279968	5051,812988
89,27759552	-1,5405792	5057,928223
89,37950897	-1,548143268	5064,043457
89,4813385	-1,545195937	5070,154297
89,58324432	-1,552809119	5076,268555
89,68521118	-1,569800258	5082,387207
89,78715515	-1,586902738	5088,50293
89,88909149	-1,59053123	5094,617676
89,99108124	-1,591808438	5100,740234
90,09305573	-1,599406123	5106,855469
90,19488525	-1,601286173	5112,967773
90,29694366	-1,608341694	5119,088867
90,39888763	-1,614994764	5125,208984
90,50102997	-1,625244975	5131,337402
90,60312653	-1,640667081	5137,460938
90,70513916	-1,649531364	5143,583496
90,80712128	-1,667336345	5149,701172
90,90914917	-1,684220433	5155,824707
91,01119232	-1,698086619	5161,944824
91,1132431	-1,719340324	5168,066895
91,21524048	-1,746340394	5174,188965
91,31735992	-1,7593894	5180,314941
91,41933441	-1,766398787	5186,435059
91,52133179	-1,777615309	5192,555176
91,62333679	-1,797017813	5198,672852
91,72522736	-1,804566503	5204,788086
91,82718658	-1,806863785	5210,90332
91,92908478	-1,821982265	5217,016602
92,03105927	-1,837623954	5223,137207
92,1329422	-1,851453424	5229,247559
92,23485565	-1,857435226	5235,36377
92,33674622	-1,879894495	5241,476563
92,43872833	-1,906287551	5247,596191
92,54071808	-1,921104431	5253,71582
92,6427002	-1,938491702	5259,833496
92,74468994	-1,96729672	5265,954102
92,84656525	-2,006928921	5272,066406
92,94844055	-2,024964809	5278,179688
93,05042267	-2,039150476	5284,299316
93,15242767	-2,057193041	5290,416504
93,25436401	-2,083516836	5296,536621
93,35639954	-2,106709957	5302,65625
93,45829773	-2,136264801	5308,771973
93,56021881	-2,167776585	5314,885742
93,66214752	-2,192941189	5321,001465
93,7640686	-2,223686218	5327,117676
93,86597443	-2,255149126	5333,231934
93,9678421	-2,276335955	5339,34375
94,06976318	-2,289561033	5345,458008
94,17165375	-2,294760227	5351,572266
94,27361298	-2,324464321	5357,689453
94,37567902	-2,36570859	5363,812988
94,47769928	-2,391329765	5369,932617
94,57964325	-2,424786091	5376,052734
94,68157196	-2,452165842	5382,165527
94,78359222	-2,483985424	5388,288086
94,88551331	-2,506169558	5394,401855
94,9874649	-2,529160023	5400,521484
95,08953094	-2,565997362	5406,64502
95,19139099	-2,589435577	5412,756836
95,29331207	-2,611189127	5418,873047
95,3953476	-2,64521718	5424,994629
95,49727631	-2,681444645	5431,109863
95,59925842	-2,709876299	5437,228027
95,7011795	-2,720171213	5443,344727
95,80309296	-2,740696907	5449,45752
95,90503693	-2,772135019	5455,576172
96,00705719	-2,793543577	5461,696289
96,10897827	-2,807559252	5467,812988
96,21086121	-2,833027124	5473,924805
96,31293488	-2,859933853	5480,049805
96,41484833	-2,882675648	5486,16748
96,5167923	-2,907038212	5492,282715
96,61875916	-2,938310623	5498,399902
96,72071838	-2,969329357	5504,515625
96,82259369	-3,00683713	5510,628906
96,92455292	-3,048281908	5516,748047
97,02648163	-3,069463491	5522,863281
97,12841797	-3,106738806	5528,980957
97,23040771	-3,136334896	5535,096191
97,33241272	-3,174077272	5541,219238
97,43440247	-3,222321272	5547,339844
97,53639221	-3,269443989	5553,458008
97,63838959	-3,308811903	5559,579102
97,74031067	-3,364114046	5565,693848
97,84239197	-3,406556368	5571,821289
97,94429016	-3,445219755	5577,931641
98,04618835	-3,477919102	5584,044922
98,14810181	-3,509151459	5590,161621
98,25003815	-3,558588028	5596,276367
98,35194397	-3,596473217	5602,391113
98,45387268	-3,614755869	5608,508789
98,55581665	-3,646379709	5614,625
98,65774536	-3,688881636	5620,73877
98,75969696	-3,717367411	5626,858398
98,86158752	-3,718093872	5632,970703
98,96352386	-3,740001678	5639,086914
99,06551361	-3,768348217	5645,20752
99,16738892	-3,78264761	5651,318848
99,26934052	-3,806988955	5657,437988
99,37129974	-3,842616558	5663,554199
99,47311401	-3,861400366	5669,663574
99,57513428	-3,877142906	5675,785156
99,67708588	-3,902477503	5681,901855
99,77898407	-3,928438187	5688,014648
99,88089752	-3,957424164	5694,129883
99,98279572	-3,978408575	5700,244629
