scan 420/11/202214:27:31		
temp©	power	time(seconds)
21,49147987	8,037902832	4711,873535
21,38945007	8,064419746	4717,993164
21,2876091	8,088383675	4724,103027
21,18568039	8,104972839	4730,219727
21,08375549	8,112471581	4736,335938
20,98180199	8,119511604	4742,452637
20,87979126	8,13144207	4748,573242
20,77780533	8,135710716	4754,692871
20,67579842	8,142700195	4760,8125
20,57377815	8,163954735	4766,93457
20,47175026	8,173230171	4773,056641
20,36966896	8,167990685	4779,182617
20,26770592	8,171264648	4785,298828
20,16574097	8,182434082	4791,417969
20,06373215	8,200266838	4797,537109
19,96160698	8,225999832	4803,665039
19,85963058	8,252285004	4809,784668
19,75764465	8,261304855	4815,904297
19,65567589	8,268681526	4822,021973
19,5535965	8,276249886	4828,147949
19,45156479	8,287419319	4834,265625
19,34961891	8,298624992	4840,384766
19,24747276	8,305373192	4846,514648
19,14542389	8,314488411	4852,637207
19,04327965	8,319869041	4858,765625
18,94125938	8,329591751	4864,888184
18,8393383	8,335436821	4871,002441
18,73732376	8,341452599	4877,123535
18,63521576	8,353960991	4883,248047
18,53332329	8,37163353	4889,362305
18,43128586	8,381422043	4895,484863
18,32936096	8,396743774	4901,601074
18,22755051	8,410234451	4907,708496
18,12562943	8,422631264	4913,824219
18,02363396	8,431167603	4919,948242
17,92166328	8,451030731	4926,0625
17,81966591	8,463126183	4932,184082
17,71753693	8,470006943	4938,312012
17,61546898	8,46987915	4944,437012
17,51348305	8,476873398	4950,552734
17,41147232	8,486325264	4956,675781
17,30943489	8,492541313	4962,796875
17,20741463	8,507308006	4968,91748
17,10544777	8,514500618	4975,036621
17,00355339	8,520810127	4981,148438
16,90162468	8,525880814	4987,266602
16,79973412	8,533999443	4993,378418
16,69785881	8,537320137	4999,491211
16,59602737	8,53854847	5005,603027
16,49410248	8,542523384	5011,71582
16,39216805	8,551740646	5017,833496
16,29023361	8,561255455	5023,951172
16,18826675	8,573366165	5030,066895
16,08636475	8,584601402	5036,182129
15,98439884	8,590831757	5042,299805
15,88241005	8,602971077	5048,419922
15,78046417	8,607172012	5054,535645
15,67858124	8,615269661	5060,648438
15,57656002	8,621101379	5066,771973
15,47461128	8,636901855	5072,888672
15,37269592	8,652910233	5079,004883
15,2706728	8,665534019	5085,126465
15,16874695	8,679981232	5091,239746
15,06685066	8,690319061	5097,352539
14,96483231	8,697969437	5103,475098
14,86291504	8,703231812	5109,589844
14,76092339	8,711141586	5115,711426
14,65891933	8,719433784	5121,829102
14,55689526	8,732038498	5127,95166
14,45484734	8,745329857	5134,075684
14,35291004	8,753493309	5140,19043
14,25098801	8,761590004	5146,307617
14,14905262	8,769097328	5152,424805
14,04709148	8,776549339	5158,538086
13,94516373	8,784135818	5164,654785
13,84317684	8,793236732	5170,774902
13,74124146	8,805344582	5176,891113
13,63938618	8,814613342	5183,004395
13,537467	8,823420525	5189,119141
13,43539715	8,82807827	5195,244141
13,33348083	8,833242416	5201,356934
13,23148441	8,839612961	5207,47998
13,12950134	8,854428291	5213,596191
13,0273962	8,867480278	5219,723633
12,92525578	8,880207062	5225,853516
12,82333565	8,89300251	5231,967773
12,72133255	8,898765564	5238,086426
12,61940861	8,903560638	5244,203125
12,51742077	8,909727097	5250,322754
12,4155302	8,920776367	5256,437012
12,31357956	8,93614769	5262,554688
12,2116518	8,94391346	5268,669434
12,10958099	8,949373245	5274,79248
12,00755024	8,957328796	5280,916016
11,90565014	8,964755058	5287,028809
11,80369854	8,967951775	5293,145996
11,70180416	8,977766037	5299,260254
11,59987259	8,98975563	5305,375488
11,4978857	8,99262619	5311,49707
11,39582729	8,999542236	5317,619629
11,29385185	9,005261421	5323,73877
11,19172192	9,023344994	5329,865234
11,08977985	9,029624939	5335,982422
10,98784161	9,038302422	5342,099121
10,88584709	9,042769432	5348,21875
10,78380966	9,053647041	5354,341309
10,68177986	9,05971241	5360,464844
10,57975101	9,069869041	5366,586426
10,47776604	9,085635185	5372,702637
10,37566757	9,100010872	5378,831055
10,27358723	9,107657433	5384,954102
10,17167091	9,120667458	5391,071289
10,06973648	9,127686501	5397,185547
9,967822075	9,142201424	5403,300781
9,865886688	9,148117065	5409,418457
9,763999939	9,156485558	5415,531738
9,661976814	9,164701462	5421,650391
9,560058594	9,177584648	5427,767578
9,458193779	9,184184074	5433,880859
9,356223106	9,19065094	5439,99707
9,254159927	9,202165604	5446,120605
9,152135849	9,212706566	5452,243652
9,050199509	9,2188797	5458,35791
8,948289871	9,227324486	5464,473633
8,846329689	9,236189842	5470,591797
8,744251251	9,238492012	5476,716797
8,642310143	9,245297432	5482,830566
8,540343285	9,252365112	5488,95166
8,438321114	9,264754295	5495,072754
8,336378098	9,274199486	5501,190918
8,234452248	9,282991409	5507,305664
8,132394791	9,292437553	5513,428711
8,030348778	9,294143677	5519,550781
7,928488731	9,289330482	5525,665527
7,826573849	9,292031288	5531,776855
7,724599361	9,305448532	5537,896973
7,622666359	9,323314667	5544,012207
7,520758152	9,333167076	5550,125488
7,41878891	9,342269897	5556,245117
7,316889286	9,355176926	5562,358398
7,214940071	9,362995148	5568,476563
7,112874508	9,374316216	5574,599609
7,010899067	9,380833626	5580,720703
6,90887785	9,395294189	5586,839844
6,806985378	9,403255463	5592,953125
6,705092907	9,407546043	5599,067383
6,603215218	9,418540001	5605,181152
6,501301289	9,430160522	5611,295898
6,399284363	9,434047699	5617,415527
6,297369003	9,438230515	5623,53125
6,195436001	9,446413994	5629,648438
6,093384266	9,456036568	5635,771484
5,991421223	9,455371857	5641,887695
5,889524937	9,46177578	5648,001465
5,787506104	9,469361305	5654,123047
5,685703278	9,478217125	5660,231445
5,583750725	9,479480743	5666,348145
5,481871605	9,483032227	5672,461914
5,379848003	9,488453865	5678,581543
5,277980804	9,495040894	5684,696289
5,176059246	9,495862961	5690,812988
5,074109554	9,500150681	5696,926758
