1ptspool-77um-stp2l8-25deg-250rpm24/11/202208:29:18	
Time (seconds)	Raw Heat Rate (uJ / s)
1460	-97,13293673
1461	-97,12736291
1462	-97,12182433
1463	-97,11638087
1464	-97,11103814
1465	-97,10577066
1466	-97,10058782
1467	-97,09557122
1468	-97,09076272
1469	-97,08607611
1470	-97,08150702
1471	-97,07713924
1472	-97,07302083
1473	-97,0691617
1474	-97,06570955
1475	-97,0626938
1476	-97,0600102
1477	-97,05766698
1478	-97,0556486
1479	-97,05389032
1480	-97,05234286
1481	-97,05100078
1482	-97,04981776
1483	-97,04875265
1484	-97,04782541
1485	-97,04696702
1486	-97,04610823
1487	-97,04524956
1488	-97,04441325
1489	-97,04353176
1490	-97,04248272
1491	-97,04126102
1492	-97,03982854
1493	-97,03813269
1494	-97,03621581
1495	-97,03410383
1496	-97,03171522
1497	-97,02904086
1498	-97,02618536
1499	-97,02316329
1500	-97,02001691
1501	-97,01681107
1502	-97,01347879
1503	-97,00995251
1504	-97,00625103
1505	-97,00243568
1506	-96,99853995
1507	-96,99462631
1508	-96,99074542
1509	-96,9868739
1510	-96,98295639
1511	-96,97899958
1512	-96,97495826
1513	-96,97078061
1514	-96,96657922
1515	-96,96239034
1516	-96,95816876
1517	-96,95403648
1518	-96,95011186
1519	-96,94641325
1520	-96,94293328
1521	-96,93962634
1522	-96,93635645
1523	-96,9330406
1524	-96,92968309
1525	-96,9263424
1526	-96,92308653
1527	-96,91996868
1528	-96,91699764
1529	-96,91406107
1530	-96,91109916
1531	-96,90818622
1532	-96,905262
1533	-96,90220596
1534	-96,89893438
1535	-96,89544038
1536	-96,89174088
1537	-96,88795272
1538	-96,8841268
1539	-96,88029901
1540	-96,87644665
1541	-96,87254678
1542	-96,86863544
1543	-96,86470511
1544	-96,86081891
1545	-96,8571016
1546	-96,85352316
1547	-96,85002286
1548	-96,84660244
1549	-96,84326459
1550	-96,8400285
1551	-96,83685019
1552	-96,83366544
1553	-96,83052346
1554	-96,82739932
1555	-96,82434578
1556	-96,82134387
1557	-96,81824353
1558	-96,81492439
1559	-96,81136277
1560	-96,80759227
1561	-96,80365644
1562	-96,79970052
1563	-96,79580631
1564	-96,79199977
1565	-96,78827193
1566	-96,78463855
1567	-96,78105772
1568	-96,77738471
1569	-96,77354133
1570	-96,76951099
1571	-96,76529647
1572	-96,7610728
1573	-96,75708237
1574	-96,75336147
1575	-96,74984945
1576	-96,74649036
1577	-96,74310128
1578	-96,73961329
1579	-96,7360988
1580	-96,73253516
1581	-96,72893843
1582	-96,72535514
1583	-96,72184106
1584	-96,71849949
1585	-96,71540652
1586	-96,71261885
1587	-96,71007784
1588	-96,70765546
1589	-96,7053155
1590	-96,70307568
1591	-96,7009074
1592	-96,69883657
1593	-96,69689079
1594	-96,69500262
1595	-96,69319242
1596	-96,69145508
1597	-96,68975708
1598	-96,68813138
1599	-96,68657981
1600	-96,68504961
1601	-96,68347844
1602	-96,68182045
1603	-96,68011895
1604	-96,67840025
1605	-96,67659598
1606	-96,67472675
1607	-96,67286204
1608	-96,67100733
1609	-96,66914716
1610	-96,66724108
1611	-96,66524203
1612	-96,66315896
1613	-96,66093827
1614	-96,65851553
1615	-96,65582934
1616	-96,65288638
1617	-96,64974105
1618	-96,64636672
1619	-96,64281564
1620	-96,63911587
1621	-96,63526394
1622	-96,63127565
1623	-96,62714919
1624	-96,62289039
1625	-96,61848567
1626	-96,61396875
1627	-96,60937113
1628	-96,60481716
1629	-96,60041384
1630	-96,59625747
1631	-96,59239489
1632	-96,5887598
1633	-96,58519728
1634	-96,5815679
1635	-96,57789635
1636	-96,57424333
1637	-96,57062968
1638	-96,56708911
1639	-96,5636141
1640	-96,56015708
1641	-96,55669749
1642	-96,5532546
1643	-96,54982658
1644	-96,5464067
1645	-96,54295659
1646	-96,53945497
1647	-96,53592801
1648	-96,53253667
1649	-96,52936276
1650	-96,52639318
1651	-96,52366537
1652	-96,52118033
1653	-96,51884239
1654	-96,5165913
1655	-96,51442816
1656	-96,51234108
1657	-96,51031649
1658	-96,50827076
1659	-96,50612574
1660	-96,5038342
1661	-96,50129363
1662	-96,49850475
1663	-96,49551943
1664	-96,4923296
1665	-96,4889552
1666	-96,48542301
1667	-96,48171174
1668	-96,47788654
1669	-96,4740873
1670	-96,47037351
1671	-96,46677561
1672	-96,46326302
1673	-96,45977271
1674	-96,45625241
1675	-96,45276405
1676	-96,449374
1677	-96,44607473
1678	-96,44280652
1679	-96,43950934
1680	-96,43616689
1681	-96,43272271
1682	-96,42916542
1683	-96,42545139
1684	-96,42143915
1685	-96,41708686
1686	-96,41238582
1687	-96,4073221
1688	-96,40198182
1689	-96,39653425
1690	-96,39103527
1691	-96,38552386
1692	-96,3799623
1693	-96,37431891
1694	-96,36863632
1695	-96,36291817
1696	-96,35717331
1697	-96,35145515
1698	-96,34579919
1699	-96,34028496
1700	-96,33496459
1701	-96,32984301
1702	-96,32495281
1703	-96,32026408
1704	-96,31562224
1705	-96,31092726
1706	-96,30623995
1707	-96,3016176
1708	-96,29704359
1709	-96,2925449
1710	-96,28818911
1711	-96,28398969
1712	-96,27991706
1713	-96,27594031
1714	-96,27201458
1715	-96,26812042
1716	-96,26419969
1717	-96,26022794
1718	-96,25626898
1719	-96,25243092
1720	-96,24876374
1721	-96,24512477
1722	-96,24147308
1723	-96,23786229
1724	-96,23425425
1725	-96,23053711
1726	-96,22662562
1727	-96,22252586
1728	-96,21832455
1729	-96,21401782
1730	-96,20950522
1731	-96,20478018
1732	-96,19988829
1733	-96,19476625
1734	-96,18933934
1735	-96,1836047
1736	-96,17763323
1737	-96,1714223
1738	-96,16497524
1739	-96,15836903
1740	-96,15164929
1741	-96,14489607
1742	-96,13809751
1743	-96,13121129
1744	-96,12434564
1745	-96,11770679
1746	-96,11135742
1747	-96,10523899
1748	-96,09938022
1749	-96,09386039
1750	-96,08863478
1751	-96,08366701
1752	-96,07901618
1753	-96,07469739
1754	-96,07064518
1755	-96,06690145
1756	-96,06347778
1757	-96,06041803
1758	-96,0577587
1759	-96,05539671
1760	-96,05319487
1761	-96,05109172
1762	-96,04905399
1763	-96,04702854
1764	-96,04497598
1765	-96,04292045
1766	-96,04086815
1767	-96,03880337
1768	-96,03668632
1769	-96,03453161
1770	-96,03230581
1771	-96,03000208
1772	-96,02760024
1773	-96,02500916
1774	-96,02208346
1775	-96,01868059
1776	-96,01481057
1777	-96,01051396
1778	-96,00586173
1779	-96,00086998
1780	-95,9956145
1781	-95,99019439
1782	-95,98465001
1783	-95,97897543
1784	-95,97317065
1785	-95,96731731
1786	-95,96142187
1787	-95,95546685
1788	-95,94949485
1789	-95,94370375
1790	-95,9382844
1791	-95,93323491
1792	-95,92856098
1793	-95,92428666
1794	-95,92041629
1795	-95,91683428
1796	-95,9134887
1797	-95,91039496
1798	-95,90757419
1799	-95,90500041
1800	-95,9025149
1801	-95,90001374
1802	-95,89744239
1803	-95,89476766
1804	-95,89190058
1805	-95,8888274
1806	-95,8856118
1807	-95,88219283
1808	-95,87856792
1809	-95,87477945
1810	-95,87079554
1811	-95,86652846
1812	-95,8619334
1813	-95,85699251
1814	-95,85182381
1815	-95,84661354
1816	-95,84150475
1817	-95,83658781
1818	-95,831947
1819	-95,82767686
1820	-95,82375499
1821	-95,8201475
1822	-95,81697805
1823	-95,81426206
1824	-95,81192777
1825	-95,80997171
1826	-95,80846683
1827	-95,80744957
1828	-95,8069138
1829	-95,80675217
1830	-95,80688273
1831	-95,80724398
1832	-95,80783874
1833	-95,80870006
1834	-95,80977199
1835	-95,81099106
1836	-95,81231794
1837	-95,81370162
1838	-95,81503705
1839	-95,81629065
1840	-95,81754679
1841	-95,81883537
1842	-95,82011357
1843	-95,82141477
1844	-95,82274434
1845	-95,82397096
1846	-95,82499056
1847	-95,82570544
1848	-95,82598076
1849	-95,82576973
1850	-95,82514081
1851	-95,82412351
1852	-95,82265415
1853	-95,82075295
1854	-95,81841753
1855	-95,81558247
1856	-95,81225608
1857	-95,80843933
1858	-95,80416386
1859	-95,79947291
1860	-95,79446812
1861	-95,78923501
1862	-95,78381676
1863	-95,77819558
1864	-95,7724401
1865	-95,76656617
1866	-95,76052421
1867	-95,75434397
1868	-95,74804036
1869	-95,74160218
1870	-95,73504911
1871	-95,7284177
1872	-95,72181917
1873	-95,71523063
1874	-95,70865531
1875	-95,70205076
1876	-95,69530313
1877	-95,68847615
1878	-95,68181953
1879	-95,67538637
1880	-95,66914012
1881	-95,66320903
1882	-95,6577023
1883	-95,65265813
1884	-95,64813167
1885	-95,64408886
1886	-95,64034271
1887	-95,63678655
1888	-95,63339429
1889	-95,63010498
1890	-95,62694568
1891	-95,62408619
1892	-95,62151947
1893	-95,61902698
1894	-95,61652496
1895	-95,61407304
1896	-95,61158632
1897	-95,60896318
1898	-95,60619831
1899	-95,60331778
1900	-95,60045252
1901	-95,59782614
1902	-95,59546894
1903	-95,59333517
1904	-95,59145326
1905	-95,58986411
1906	-95,58843749
1907	-95,58705995
1908	-95,58574134
1909	-95,58453847
1910	-95,58340438
1911	-95,58236904
1912	-95,58144121
1913	-95,58053502
1914	-95,57964734
1915	-95,57874328
1916	-95,57771561
1917	-95,57649684
1918	-95,57505962
1919	-95,57336744
1920	-95,57134882
1921	-95,56899601
1922	-95,56626014
1923	-95,56314791
1924	-95,55965677
1925	-95,55584481
1926	-95,55179515
1927	-95,54755572
1928	-95,54316883
1929	-95,53856994
1930	-95,53370224
1931	-95,52844975
1932	-95,52279277
1933	-95,51683139
1934	-95,51063753
1935	-95,50427403
1936	-95,49784175
1937	-95,49147055
1938	-95,48518068
1939	-95,47895959
1940	-95,47276352
1941	-95,46653829
1942	-95,46029506
1943	-95,45399318
1944	-95,44759978
1945	-95,4411164
1946	-95,43459188
1947	-95,42804059
1948	-95,4214593
1949	-95,41477337
1950	-95,40802451
1951	-95,40128781
1952	-95,39451228
1953	-95,38770207
1954	-95,380908
1955	-95,37416292
1956	-95,36743307
1957	-95,36065831
1958	-95,35395167
1959	-95,34744706
1960	-95,34112561
1961	-95,33499334
1962	-95,32912096
1963	-95,32353509
1964	-95,31825431
1965	-95,31322686
1966	-95,30835875
1967	-95,30364314
1968	-95,29899723
1969	-95,29436423
1970	-95,28982032
1971	-95,28538424
1972	-95,28109423
1973	-95,27691808
1974	-95,27277692
1975	-95,26865412
1976	-95,2646189
1977	-95,26071498
1978	-95,25691521
1979	-95,25327407
1980	-95,24975368
1981	-95,24628643
1982	-95,242862
1983	-95,23953845
1984	-95,23638039
1985	-95,2333254
1986	-95,23034155
1987	-95,22743972
1988	-95,22457642
1989	-95,22177305
1990	-95,21912945
1991	-95,21659597
1992	-95,21406508
1993	-95,211516
1994	-95,2088558
1995	-95,20595535
1996	-95,20285295
1997	-95,19968145
1998	-95,19643577
1999	-95,19304886
2000	-95,18951944
2001	-95,18587576
2002	-95,18211561
2003	-95,17825329
2004	-95,17424264
2005	-95,17002754
2006	-95,16563184
2007	-95,16107237
2008	-95,15627556
2009	-95,15125159
2010	-95,14608198
2011	-95,14078752
2012	-95,13533336
2013	-95,12981036
2014	-95,12433998
2015	-95,1188952
2016	-95,11343927
2017	-95,10793387
2018	-95,10240199
2019	-95,09688987
2020	-95,09137554
2021	-95,0858357
2022	-95,08033061
2023	-95,07500936
2024	-95,06996264
2025	-95,0653145
2026	-95,06105758
2027	-95,05711265
2028	-95,05347423
2029	-95,05011098
2030	-95,04705466
2031	-95,0443175
2032	-95,04189401
2033	-95,03981334
2034	-95,03810887
2035	-95,03680342
2036	-95,03589173
2037	-95,0352527
2038	-95,03474908
2039	-95,03430923
2040	-95,03386073
2041	-95,0333492
2042	-95,03282857
2043	-95,03227824
2044	-95,03160721
2045	-95,03081698
2046	-95,02996398
2047	-95,02906828
2048	-95,02809457
2049	-95,02700064
2050	-95,02578253
2051	-95,02446167
2052	-95,02312117
2053	-95,02178735
2054	-95,02040724
2055	-95,0190018
2056	-95,01760963
2057	-95,01616171
2058	-95,01453593
2059	-95,01268761
2060	-95,01058278
2061	-95,00812417
2062	-95,0052575
2063	-95,00201464
2064	-94,99841132
2065	-94,99446387
2066	-94,99024819
2067	-94,98571387
2068	-94,98087981
2069	-94,97587465
2070	-94,97073982
2071	-94,96549389
2072	-94,96022632
2073	-94,95502233
2074	-94,94991381
2075	-94,94483814
2076	-94,93980965
2077	-94,93491984
2078	-94,93017503
2079	-94,92557019
2080	-94,92113917
2081	-94,91686527
2082	-94,91282583
2083	-94,90905249
2084	-94,90544375
2085	-94,90194029
2086	-94,8985546
2087	-94,89525262
2088	-94,89199805
2089	-94,88883717
2090	-94,88585474
2091	-94,8830564
2092	-94,8804159
2093	-94,87794499
2094	-94,87569077
2095	-94,87362562
2096	-94,87169419
2097	-94,86981535
2098	-94,86795641
2099	-94,86617004
2100	-94,86448785
2101	-94,86290237
2102	-94,86140903
2103	-94,86010132
2104	-94,85899004
2105	-94,85797805
2106	-94,85703728
2107	-94,85612448
2108	-94,85518125
2109	-94,85420934
2110	-94,8532489
2111	-94,85232216
2112	-94,85148453
2113	-94,85069051
2114	-94,84991177
2115	-94,84909167
2116	-94,84822044
2117	-94,84729792
2118	-94,84626978
2119	-94,84508839
2120	-94,84382008
2121	-94,84256315
2122	-94,84139636
2123	-94,84033618
2124	-94,83925411
2125	-94,83805766
2126	-94,83674086
2127	-94,83530637
2128	-94,83381671
2129	-94,8323095
2130	-94,830874
2131	-94,82954276
2132	-94,82828166
2133	-94,82702322
2134	-94,82570054
2135	-94,82428837
2136	-94,8227772
2137	-94,82115225
2138	-94,8194556
2139	-94,81775539
2140	-94,81604747
2141	-94,81430815
2142	-94,81252382
2143	-94,81062698
2144	-94,80853522
2145	-94,80618051
2146	-94,8034608
2147	-94,80036456
2148	-94,79694188
2149	-94,79317493
2150	-94,78907596
2151	-94,78472672
2152	-94,78019475
2153	-94,77540853
2154	-94,7703435
2155	-94,76507429
2156	-94,75962343
2157	-94,75398863
2158	-94,74820831
2159	-94,74221201
2160	-94,73598459
2161	-94,72968364
2162	-94,72335752
2163	-94,71711978
2164	-94,7111777
2165	-94,70558508
2166	-94,70027736
2167	-94,69521111
2168	-94,69038737
2169	-94,68578074
2170	-94,68133256
2171	-94,67698106
2172	-94,67269594
2173	-94,66852064
2174	-94,66469594
2175	-94,66133167
2176	-94,65837992
2177	-94,65587609
2178	-94,65377925
2179	-94,65193653
2180	-94,65020781
2181	-94,64851897
2182	-94,64684301
2183	-94,64516111
2184	-94,64345288
2185	-94,64175456
2186	-94,64014005
2187	-94,63868948
2188	-94,63739616
2189	-94,63614175
2190	-94,63487928
2191	-94,6335946
2192	-94,63220622
2193	-94,63058615
2194	-94,62876055
2195	-94,62684367
2196	-94,62480112
2197	-94,62254127
2198	-94,62011557
2199	-94,61757393
2200	-94,61489866
2201	-94,61207872
2202	-94,60902276
2203	-94,60570967
2204	-94,60217408
2205	-94,59844114
2206	-94,59447703
2207	-94,5902998
2208	-94,58600399
2209	-94,58157366
2210	-94,57696521
2211	-94,57223417
2212	-94,56742177
2213	-94,56253636
2214	-94,55766457
2215	-94,5527889
2216	-94,54786754
2217	-94,54295909
2218	-94,53806766
2219	-94,53320253
2220	-94,52842862
2221	-94,52383612
2222	-94,5194509
2223	-94,51528346
2224	-94,51135411
2225	-94,50764089
2226	-94,50414553
2227	-94,50092845
2228	-94,49795459
2229	-94,49514874
2230	-94,49251045
2231	-94,48997279
2232	-94,48749708
2233	-94,48517217
2234	-94,48299702
2235	-94,48078537
2236	-94,47844741
2237	-94,47598028
2238	-94,47335031
2239	-94,47054384
2240	-94,4676148
2241	-94,46460717
2242	-94,46138238
2243	-94,45788256
2244	-94,45413425
2245	-94,45016919
2246	-94,44609513
2247	-94,44194943
2248	-94,43763709
2249	-94,43304154
2250	-94,42820896
2251	-94,42314246
2252	-94,41775772
2253	-94,41205449
2254	-94,40607119
2255	-94,39974551
2256	-94,39306256
2257	-94,3862045
2258	-94,37920756
2259	-94,37207649
2260	-94,36488249
2261	-94,35764591
2262	-94,35039792
2263	-94,34316969
2264	-94,33607079
2265	-94,32912048
2266	-94,32232716
2267	-94,31578727
2268	-94,30940459
2269	-94,30314371
2270	-94,29709473
2271	-94,29112565
2272	-94,28510695
2273	-94,2790518
2274	-94,27300725
2275	-94,26704468
2276	-94,2611847
2277	-94,25541886
2278	-94,24979207
2279	-94,24432626
2280	-94,23900964
2281	-94,23382896
2282	-94,22878759
2283	-94,22399344
2284	-94,21958143
2285	-94,21558944
2286	-94,21207458
2287	-94,20906478
2288	-94,20664591
2289	-94,20477655
2290	-94,20331183
2291	-94,20219912
2292	-94,20139473
2293	-94,20078977
2294	-94,20029555
2295	-94,19992321
2296	-94,19967546
2297	-94,19955284
2298	-94,19963776
2299	-94,19984475
2300	-94,20003009
2301	-94,20022512
2302	-94,20040163
2303	-94,20042576
2304	-94,20021776
2305	-94,19978565
2306	-94,19916124
2307	-94,19833797
2308	-94,19740237
2309	-94,19649206
2310	-94,19562192
2311	-94,19477327
2312	-94,19391208
2313	-94,19301187
2314	-94,19208054
2315	-94,19116912
2316	-94,19029299
2317	-94,18947556
2318	-94,18879261
2319	-94,18833733
2320	-94,18808621
2321	-94,18796915
2322	-94,18793485
2323	-94,18789717
2324	-94,18779802
2325	-94,18768926
2326	-94,18762667
2327	-94,18754416
2328	-94,18730953
2329	-94,1868749
2330	-94,18626722
2331	-94,1854979
2332	-94,18461199
2333	-94,18364725
2334	-94,18259886
2335	-94,18146897
2336	-94,18027127
2337	-94,1790392
2338	-94,17785371
2339	-94,17666379
2340	-94,17537899
2341	-94,17399193
2342	-94,17257749
2343	-94,17118778
2344	-94,16978103
2345	-94,16830254
2346	-94,1667507
2347	-94,16510035
2348	-94,16332243
2349	-94,16142541
2350	-94,15948545
2351	-94,15755262
2352	-94,15569272
2353	-94,1538708
2354	-94,15209774
2355	-94,15039265
2356	-94,14872716
2357	-94,14707519
2358	-94,14544035
2359	-94,14390457
2360	-94,14250913
2361	-94,14120921
2362	-94,14001673
2363	-94,1389548
2364	-94,13792159
2365	-94,1368095
2366	-94,13557695
2367	-94,13418522
2368	-94,13259092
2369	-94,13067344
2370	-94,12837927
2371	-94,12573084
2372	-94,12270334
2373	-94,11940045
2374	-94,11591742
2375	-94,11228658
2376	-94,10854841
2377	-94,10461364
2378	-94,10037905
2379	-94,09592255
2380	-94,09127062
2381	-94,08648048
2382	-94,08164445
2383	-94,0767937
2384	-94,07203082
2385	-94,06738709
2386	-94,06286477
2387	-94,0585416
2388	-94,05430277
2389	-94,05008384
2390	-94,04591651
2391	-94,04175904
2392	-94,03762972
2393	-94,03356828
2394	-94,02954115
2395	-94,02555489
2396	-94,0215909
2397	-94,01760463
2398	-94,0135983
2399	-94,00963396
2400	-94,00587199
2401	-94,00242611
2402	-93,99929607
2403	-93,99641232
2404	-93,99360858
2405	-93,99075908
2406	-93,98784263
2407	-93,98496711
2408	-93,98218789
2409	-93,97952651
2410	-93,97699819
2411	-93,97462641
2412	-93,97235122
2413	-93,97017804
2414	-93,96807168
2415	-93,96585547
2416	-93,96340529
2417	-93,96075508
2418	-93,95802031
2419	-93,9552438
2420	-93,95241466
2421	-93,94955177
2422	-93,94664677
2423	-93,94368787
2424	-93,94066868
2425	-93,93760146
2426	-93,9344605
2427	-93,93122887
2428	-93,92789189
2429	-93,92442129
2430	-93,92080586
2431	-93,91699861
2432	-93,91293441
2433	-93,9086343
2434	-93,90420463
2435	-93,89973656
2436	-93,89530685
2437	-93,8909194
